CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country,Days_Between,purchase_missing
23,Rahul,Male,39.0,Bangalore,2022-05-28,,3802.839877700749,5.0,nan,,Australia,,1
24,Ankit,Female,45.0,Hyderabad,,,2399.029114706174,4.0,nan,,Australia,,1
26,Simran,Female,39.0,Kolkata,2025-07-17,2020-09-05,1250.98,5.0,nan,,UK,-1776.0,0
26,Kiran,Unknown,45.0,Kolkata,2024-05-28,2020-11-14,4772.57,4.0,nan,,UK,-1291.0,0
C28,Neha,Female,43.0,Ahmedabad,,2022-05-30,84.02,2.0,nan,9693394106,Australia,,0
C29,Unknown,Unknown,47.0,Hyderabad,,,2750.6483568225763,2.0,user28@mail.com,,Nan,,1
31,Rahul,Female,46.0,Unknown,,2024-05-09,41.61,5.0,nan,,Canada,,0
C33,Ravi,Unknown,43.0,Chennai,2025-11-30,2024-01-23,4061.6592798386846,4.0,nan,,Nan,-677.0,1
33,Unknown,Male,47.0,Kolkata,2023-04-16,2023-04-06,345.94654944480135,5.0,nan,9281075045,Canada,-10.0,1
C35,Pooja,Male,46.0,Unknown,2023-05-31,,1380.12,5.0,nan,,India,,0
C36,Rahul,Male,42.0,Delhi,2024-09-26,,1973.5736313074958,5.0,nan,,Australia,,1
37,Rahul,Male,42.0,Pune,,2025-05-18,3172.2389776676496,5.0,user36@mail.com,9168733414,Nan,,1
38,Kiran,Female,38.0,Mumbai,,2025-12-03,4180.257159380181,5.0,nan,,India,,1
39,Ankit,Male,43.0,Pune,2025-10-12,,870.32,1.0,nan,,UK,,0
40,Rahul,Male,45.0,Unknown,2024-06-26,,2853.083887427929,5.0,nan,,India,,1
41,Ravi,Unknown,42.0,Ahmedabad,2023-01-08,,2747.9054894672213,5.0,nan,,Canada,,1
41,Simran,Female,38.0,Unknown,,,4361.42098687086,1.0,user41@mail.com,,Canada,,1
C43,Kiran,Female,41.0,Unknown,,,1719.83,5.0,nan,,Australia,,0
43,Kiran,Female,50.0,Chennai,2024-11-13,,3762.838080701258,5.0,nan,,Australia,,1
45,Neha,Female,45.0,Chennai,2022-12-07,,3631.99,5.0,nan,,Australia,,0
45,Neha,Female,67.0,Ahmedabad,,2022-07-01,1661.36,1.0,nan,,USA,,0
48,Unknown,Female,44.0,Pune,,2022-04-08,4451.645902275806,3.0,nan,,India,,1
C49,Sneha,Male,22.0,Mumbai,,2024-03-15,2607.5522277772175,5.0,user48@mail.com,,Australia,,1
C50,Sneha,Female,38.0,Delhi,,,3841.35,5.0,nan,9125908338,Nan,,0
50,Unknown,Female,38.0,Kolkata,,,4638.616656665293,1.0,nan,,Canada,,1
C52,Unknown,Male,52.0,Unknown,,,2780.0234874378966,5.0,nan,9821999811,UK,,1
53,Rahul,Male,24.0,Unknown,,2024-06-14,2167.1841375059657,5.0,user52@mail.com,9246223934,UK,,1
C54,Sneha,Female,44.0,Mumbai,2021-07-25,,3147.13,5.0,nan,,Australia,,0
55,Amit,Male,45.0,Pune,,,4911.38,5.0,nan,,Australia,,0
56,Rahul,Female,47.0,Chennai,,,4066.36581465396,1.0,nan,,USA,,1
57,Ravi,Male,41.0,Hyderabad,,2021-07-28,1978.3871542822183,5.0,nan,,India,,1
57,Pooja,Female,44.0,Chennai,2023-09-24,,3395.1508788594883,5.0,nan,9208493774,Canada,,1
C59,Simran,Female,46.0,Mumbai,,,1552.099971598781,5.0,nan,,Canada,,1
61,Pooja,Female,59.0,Kolkata,,,3621.9541846457523,1.0,nan,,Canada,,1
61,Unknown,Male,42.0,Kolkata,2024-04-12,2026-01-21,3584.627691435279,4.0,nan,,Australia,649.0,1
63,Pooja,Unknown,44.0,Ahmedabad,,,176.23,5.0,user62@mail.com,,Nan,,0
65,Simran,Unknown,44.0,Delhi,,,940.07,1.0,nan,,USA,,0
67,Simran,Male,38.0,Ahmedabad,,,1530.119425265454,5.0,nan,9677889075,USA,,1
69,Rahul,Male,44.0,Hyderabad,2022-05-09,2022-11-18,1019.16,3.0,nan,9828355744,Nan,193.0,0
C72,Sneha,Unknown,23.0,Mumbai,,2024-10-05,1410.3201050620771,5.0,nan,,Australia,,1
73,Simran,Female,44.0,Bangalore,2023-09-22,2023-05-18,2469.9213673022878,5.0,user73@mail.com,,Canada,-127.0,1
75,Unknown,Male,68.0,Mumbai,2021-04-01,,3235.979421038944,5.0,nan,,UK,,1
C76,Simran,Female,41.0,Hyderabad,,,1958.1,2.0,nan,,India,,0
76,Unknown,Unknown,38.0,Bangalore,2021-06-16,,2867.0810933996186,2.0,user76@mail.com,9610832582,UK,,1
78,Amit,Unknown,46.0,Unknown,2024-06-20,,2267.95,5.0,nan,,Nan,,0
79,Kiran,Female,46.0,Unknown,2020-11-11,2022-03-28,4000.1488709767355,5.0,nan,,India,502.0,1
79,Ankit,Unknown,43.0,Chennai,2021-12-11,,1517.55,1.0,user79@mail.com,,USA,,0
80,Rahul,Female,47.0,Delhi,,,2668.4419722749903,5.0,nan,,UK,,1
82,Pooja,Male,47.0,Hyderabad,,,477.91,5.0,nan,,Australia,,0
83,Unknown,Male,47.0,Bangalore,2025-11-22,,1105.17,5.0,nan,,Australia,,0
83,Priya,Female,45.0,Ahmedabad,,,3720.97,2.0,nan,,Canada,,0
C85,Priya,Male,51.0,Delhi,,,4333.4629035362905,5.0,nan,,USA,,1
86,Kiran,Female,45.0,Pune,,,1164.9514924467753,5.0,nan,,UK,,1
87,Unknown,Male,39.0,Kolkata,2020-12-05,,1991.7245160446037,1.0,user86@mail.com,,Canada,,1
88,Kiran,Male,45.0,Delhi,,,4038.4761789668282,3.0,nan,9697738597,Australia,,1
91,Simran,Male,66.0,Unknown,,,3075.2138043579444,5.0,user90@mail.com,,USA,,1
C92,Ankit,Unknown,42.0,Delhi,2025-07-21,,2589.13,5.0,nan,,UK,,0
93,Unknown,Male,53.0,Kolkata,,,4218.924397846589,5.0,user93@mail.com,9871388211,USA,,1
C95,Amit,Male,43.0,Hyderabad,,,1743.1529314084814,5.0,nan,9387106416,Nan,,1
C97,Simran,Male,41.0,Pune,,,1366.4355604025957,5.0,user96@mail.com,9762381262,Canada,,1
C98,Kiran,Female,39.0,Unknown,,,1779.8999661144132,5.0,nan,,Nan,,1
99,Amit,Unknown,42.0,Bangalore,,,5238.854605403532,5.0,nan,9486647874,India,,1
C100,Priya,Male,46.0,Pune,,,2815.674771272029,5.0,nan,,USA,,1
C101,Neha,Unknown,43.0,Mumbai,,2022-02-20,3220.478131672581,3.0,user100@mail.com,,India,,1
106,Priya,Female,44.0,Delhi,2023-02-19,,2766.7661017719297,5.0,user105@mail.com,,Nan,,1
107,Rahul,Female,42.0,Ahmedabad,2021-04-26,2024-06-05,3142.9545023072233,5.0,nan,,Canada,1136.0,1
110,Unknown,Unknown,43.0,Delhi,2021-10-25,2023-08-27,1354.0339539804495,1.0,nan,9168583214,USA,671.0,1
C112,Simran,Male,46.0,Kolkata,2024-10-24,,2286.349496451246,5.0,nan,,Australia,,1
115,Unknown,Unknown,47.0,Pune,2021-07-14,,2625.32,5.0,user114@mail.com,,Nan,,0
115,Ravi,Male,43.0,Chennai,,,3118.213707133473,2.0,nan,9985835755,Canada,,1
116,Pooja,Male,44.0,Kolkata,2024-07-07,2025-05-13,5356.98126215349,5.0,nan,,Australia,310.0,1
C119,Kiran,Male,57.0,Delhi,2021-07-07,,641.0942647875902,5.0,nan,,UK,,1
120,Unknown,Unknown,39.0,Delhi,,,2688.972267670085,5.0,nan,,USA,,1
121,Unknown,Unknown,70.0,Hyderabad,,,1708.7282420040078,5.0,nan,9888717508,Canada,,1
C122,Sneha,Female,46.0,Pune,,,4356.793576963329,5.0,nan,,USA,,1
122,Ankit,Unknown,42.0,Chennai,,,1863.390429009431,5.0,nan,,USA,,1
124,Pooja,Male,40.0,Hyderabad,2024-05-11,,855.9199589811942,5.0,nan,,Canada,,1
C125,Unknown,Female,39.0,Kolkata,2024-06-08,,1614.7960679033981,5.0,user124@mail.com,,Canada,,1
126,Unknown,Male,33.0,Hyderabad,,,858.1372509208475,5.0,nan,,USA,,1
128,Ankit,Male,43.0,Pune,2024-03-07,,2974.02461218275,5.0,user127@mail.com,,India,,1
129,Ankit,Female,44.0,Hyderabad,,,384.1,5.0,nan,,USA,,0
133,Ankit,Female,43.0,Chennai,,2020-10-16,101.52,5.0,user132@mail.com,9652552199,Nan,,0
135,Neha,Unknown,21.0,Mumbai,2021-05-29,,3106.84,3.0,nan,,Australia,,0
138,Ankit,Male,39.0,Ahmedabad,2021-06-22,2020-12-01,1195.1320409234092,5.0,nan,,USA,-203.0,1
139,Amit,Female,41.0,Hyderabad,2024-07-23,2021-01-12,3011.958341175119,5.0,nan,,USA,-1288.0,1
139,Ravi,Male,43.0,Pune,,,4302.36,5.0,nan,,Nan,,0
C142,Amit,Male,67.0,Kolkata,2024-11-29,,3979.83,5.0,user141@mail.com,,USA,,0
C143,Rahul,Male,39.0,Delhi,2025-05-13,,3689.5858921520994,5.0,nan,,Australia,,1
C144,Priya,Male,40.0,Unknown,2025-03-13,,2752.8902320608586,5.0,nan,,UK,,1
146,Unknown,Male,40.0,Pune,2021-05-05,,819.86,1.0,nan,,USA,,0
148,Amit,Unknown,68.0,Chennai,,,1041.5319347301004,5.0,nan,9697055735,Canada,,1
150,Amit,Unknown,45.0,Ahmedabad,2025-11-29,,7334.658068552602,4.0,nan,9843663784,Australia,,1
150,Kiran,Female,28.0,Unknown,,,1888.8828384549101,5.0,nan,9234375714,Canada,,1
151,Simran,Female,43.0,Hyderabad,2021-07-20,,1092.925639369731,5.0,nan,,Nan,,1
153,Pooja,Female,43.0,Bangalore,,2021-09-14,3909.507276863482,1.0,nan,9771638160,Canada,,1
156,Ravi,Male,35.0,Unknown,2021-05-15,,3355.0589324822704,5.0,nan,,India,,1
C159,Rahul,Female,38.0,Bangalore,2024-10-11,,502.02,5.0,nan,,India,,0
163,Amit,Unknown,44.0,Chennai,,,2016.3839615350203,5.0,nan,9121774277,Canada,,1
C164,Amit,Female,47.0,Pune,2025-01-18,,1182.1389552863016,5.0,nan,,USA,,1
165,Pooja,Unknown,44.0,Kolkata,,2024-02-09,2797.5147950637866,5.0,nan,9313537890,Nan,,1
C169,Unknown,Unknown,39.0,Hyderabad,2022-08-23,,2008.9972247884727,5.0,user168@mail.com,,Nan,,1
C171,Kiran,Unknown,39.0,Hyderabad,2022-02-24,2024-06-04,1150.412146110043,5.0,nan,,India,831.0,1
C173,Simran,Female,40.0,Unknown,2023-06-02,,618.3208659424795,2.0,nan,,UK,,1
C174,Unknown,Female,22.0,Chennai,2024-12-06,,2170.0174948711074,5.0,nan,,Australia,,1
175,Unknown,Male,46.0,Kolkata,,,5288.067368567576,5.0,nan,9587234990,Canada,,1
C177,Ankit,Unknown,41.0,Pune,,2024-03-26,1593.476064634096,5.0,nan,9980832523,Canada,,1
C179,Neha,Unknown,45.0,Delhi,,,3779.89,5.0,nan,9113550160,Nan,,0
182,Unknown,Unknown,44.0,Unknown,,,2908.9850089479514,5.0,nan,,USA,,1
C183,Pooja,Male,42.0,Delhi,,,3945.0958400697355,5.0,nan,,India,,1
C185,Unknown,Male,37.0,Hyderabad,,,6077.437874439663,2.0,nan,,UK,,1
185,Ravi,Male,45.0,Bangalore,,,2930.728927462749,5.0,user185@mail.com,,Australia,,1
187,Sneha,Female,39.0,Pune,2020-12-07,2025-03-08,3124.58,5.0,nan,9972896838,India,1552.0,0
C188,Ankit,Unknown,46.0,Unknown,,2023-04-13,2422.4242809956017,5.0,nan,9237430673,Nan,,1
189,Ravi,Unknown,38.0,Unknown,2025-10-02,,1474.4303491103692,5.0,nan,,Australia,,1
189,Sneha,Male,41.0,Hyderabad,,,4579.644081227694,5.0,nan,9987123952,USA,,1
191,Rahul,Male,44.0,Unknown,2024-05-20,2023-09-08,1982.6365392245684,3.0,nan,9299298806,Canada,-255.0,1
192,Unknown,Female,18.0,Kolkata,2024-09-27,,3740.72,5.0,nan,,Australia,,0
C193,Rahul,Unknown,46.0,Delhi,2023-10-22,,2698.946793572432,1.0,nan,,India,,1
196,Ravi,Unknown,58.0,Hyderabad,2023-01-11,,4563.325921749787,1.0,nan,,USA,,1
196,Pooja,Unknown,62.0,Unknown,2021-10-25,2023-01-29,1644.7,5.0,user196@mail.com,,India,461.0,0
C200,Simran,Male,22.0,Pune,,,50.054888735379336,4.0,user199@mail.com,,Nan,,1
201,Kiran,Male,44.0,Mumbai,,2022-05-04,2647.56,5.0,user200@mail.com,,India,,0
201,Ankit,Male,46.0,Kolkata,,,709.67,1.0,nan,,UK,,0
C203,Ankit,Male,44.0,Hyderabad,,2024-02-07,3829.56,5.0,nan,,Nan,,0
203,Sneha,Male,45.0,Hyderabad,,,2329.3987873657234,5.0,user203@mail.com,,USA,,1
205,Unknown,Female,46.0,Mumbai,2025-12-21,,3198.056261283703,5.0,user204@mail.com,9791865466,Nan,,1
206,Priya,Male,47.0,Pune,,,4690.332234405416,2.0,nan,,UK,,1
207,Simran,Male,39.0,Kolkata,2024-08-24,,2241.273101599332,5.0,nan,,Australia,,1
208,Sneha,Unknown,70.0,Ahmedabad,2023-02-16,2021-11-30,561.8657712997801,5.0,nan,,Canada,-443.0,1
211,Ankit,Male,68.0,Unknown,,,3365.943683570938,5.0,nan,9846225860,Australia,,1
213,Unknown,Male,40.0,Mumbai,,,4024.1064330152667,5.0,nan,9505365883,Nan,,1
214,Kiran,Male,42.0,Bangalore,2020-11-03,,235.48410542472766,5.0,nan,,Australia,,1
C215,Unknown,Male,40.0,Hyderabad,,2025-05-28,4972.589434801046,5.0,user214@mail.com,9401632753,Australia,,1
217,Pooja,Female,38.0,Pune,2020-08-20,,3742.84,5.0,nan,,Canada,,0
217,Ankit,Female,42.0,Ahmedabad,2023-11-08,,1947.0484391222067,5.0,user217@mail.com,9811991281,Australia,,1
C219,Unknown,Female,30.0,Ahmedabad,2021-08-04,2021-01-14,2622.8982938873883,2.0,nan,9917761214,Nan,-202.0,1
220,Amit,Male,65.0,Ahmedabad,,,909.91,5.0,nan,,Nan,,0
220,Priya,Male,41.0,Ahmedabad,2024-09-13,,2680.2742983418393,5.0,nan,,Canada,,1
222,Ravi,Male,45.0,Mumbai,2021-04-26,,3141.85,5.0,nan,,Nan,,0
223,Kiran,Male,38.0,Delhi,,2024-08-11,4163.86,1.0,nan,,India,,0
223,Unknown,Female,18.0,Kolkata,,2024-05-24,4036.77,3.0,nan,9977208316,Nan,,0
C225,Ravi,Male,39.0,Bangalore,2025-03-03,2023-12-12,3485.326205327221,3.0,nan,,UK,-447.0,1
C229,Simran,Female,43.0,Delhi,2023-01-27,,2458.018346862398,5.0,nan,,Nan,,1
231,Unknown,Male,50.0,Delhi,,,1437.047156882565,5.0,user230@mail.com,,USA,,1
232,Unknown,Female,39.0,Bangalore,2020-12-28,,5139.800560292486,4.0,nan,,Australia,,1
233,Neha,Male,31.0,Mumbai,2023-03-28,2023-12-26,3615.9546150479855,1.0,nan,,USA,273.0,1
236,Ravi,Female,47.0,Bangalore,,,1413.4,2.0,nan,,USA,,0
237,Ankit,Male,47.0,Mumbai,2025-06-25,,3068.949541344304,4.0,nan,,USA,,1
237,Unknown,Male,44.0,Unknown,,,1385.67,3.0,nan,9707836199,Canada,,0
238,Unknown,Unknown,45.0,Pune,,,2930.97634235655,3.0,nan,,India,,1
242,Pooja,Male,38.0,Unknown,,2024-02-29,1891.2137862128207,5.0,nan,,UK,,1
243,Neha,Female,38.0,Bangalore,2021-02-02,2025-07-27,4995.66,1.0,nan,,Nan,1636.0,0
245,Amit,Unknown,40.0,Bangalore,2021-12-13,,1662.2952676250588,5.0,nan,,Canada,,1
C247,Ankit,Female,45.0,Pune,2022-12-15,,3178.290884765192,5.0,nan,9167697380,India,,1
250,Rahul,Female,42.0,Mumbai,2021-08-14,,4031.03,5.0,nan,9822824862,Australia,,0
251,Ravi,Female,58.0,Mumbai,,2024-05-06,2842.1440096325077,5.0,nan,,India,,1
C252,Kiran,Unknown,47.0,Delhi,2024-01-16,,2326.3408915549703,5.0,nan,,USA,,1
252,Kiran,Female,45.0,Ahmedabad,2023-05-22,,4376.34,5.0,nan,9358695410,India,,0
254,Simran,Female,42.0,Unknown,,,3820.96,5.0,nan,9285061651,USA,,0
255,Pooja,Male,42.0,Unknown,2024-03-15,2021-05-02,712.93,5.0,nan,,Nan,-1048.0,0
258,Sneha,Female,47.0,Bangalore,,,4597.422416580483,5.0,nan,,UK,,1
259,Ravi,Female,47.0,Hyderabad,,,2020.593523758599,5.0,nan,,USA,,1
261,Sneha,Male,39.0,Unknown,2023-04-10,2022-08-17,2823.08,5.0,nan,,USA,-236.0,0
262,Priya,Male,40.0,Delhi,,2021-09-23,2531.66,5.0,nan,,India,,0
265,Ankit,Female,42.0,Ahmedabad,2021-03-05,,4102.673568126139,1.0,user264@mail.com,,UK,,1
266,Neha,Male,46.0,Pune,2022-11-14,,2122.4421463639083,5.0,nan,,USA,,1
267,Ravi,Unknown,43.0,Pune,,,4305.514465707963,5.0,nan,,Australia,,1
268,Kiran,Male,44.0,Chennai,2025-11-18,,1130.179884979733,5.0,nan,,India,,1
C269,Unknown,Female,43.0,Delhi,2023-04-04,,977.1975023934854,5.0,nan,,Canada,,1
270,Unknown,Male,43.0,Pune,,,2392.816493074484,5.0,nan,,USA,,1
270,Sneha,Unknown,39.0,Bangalore,2023-02-27,2022-06-30,3228.605909459903,5.0,nan,,Nan,-242.0,1
272,Unknown,Male,47.0,Kolkata,2021-10-04,2023-07-16,1333.2349191985868,5.0,nan,,UK,650.0,1
274,Unknown,Female,38.0,Mumbai,2025-05-27,2021-03-09,2601.0,2.0,user273@mail.com,,Australia,-1540.0,0
274,Neha,Female,46.0,Ahmedabad,2025-02-16,,993.15,2.0,nan,,India,,0
276,Pooja,Unknown,46.0,Pune,2024-12-21,2025-03-07,2368.71,5.0,nan,,USA,76.0,0
280,Neha,Male,41.0,Ahmedabad,,,2128.85,5.0,nan,,Canada,,0
C281,Rahul,Female,40.0,Chennai,2024-11-05,,2395.1988816752396,4.0,user280@mail.com,,Canada,,1
C282,Kiran,Female,39.0,Bangalore,,2020-12-25,4500.88,5.0,user281@mail.com,9945824020,UK,,0
C284,Priya,Unknown,42.0,Ahmedabad,,,2827.9189533942517,4.0,nan,,Canada,,1
285,Amit,Unknown,44.0,Delhi,2023-10-13,,2667.21,5.0,nan,,UK,,0
286,Ravi,Male,44.0,Pune,,,4383.892694529927,5.0,nan,,Australia,,1
C289,Amit,Female,47.0,Pune,2024-07-27,,3195.3489211603933,1.0,nan,9451561433,Nan,,1
289,Simran,Unknown,40.0,Hyderabad,2025-02-23,,2957.687859280503,5.0,user289@mail.com,,Australia,,1
292,Simran,Female,41.0,Unknown,,,3142.21,5.0,nan,9569213258,Nan,,0
292,Ankit,Female,42.0,Pune,,2023-04-16,952.8626806938246,2.0,nan,,India,,1
294,Rahul,Male,42.0,Chennai,2022-12-20,,2575.4491566145684,5.0,nan,,UK,,1
295,Unknown,Male,41.0,Ahmedabad,,,3295.6076881541017,5.0,user294@mail.com,,Nan,,1
297,Sneha,Unknown,26.0,Ahmedabad,,2025-03-06,2417.795830937844,5.0,nan,,USA,,1
C299,Priya,Female,41.0,Pune,2025-07-26,,280.11,4.0,nan,,USA,,0
299,Pooja,Unknown,42.0,Kolkata,2025-12-02,,4082.502536637401,5.0,user299@mail.com,,USA,,1
301,Amit,Male,38.0,Chennai,,,1591.55,5.0,nan,,Australia,,0
302,Amit,Unknown,41.0,Hyderabad,,,1593.53,5.0,nan,9533287625,USA,,0
303,Amit,Female,52.0,Kolkata,2024-07-07,,2719.2362502366877,5.0,nan,,USA,,1
304,Ankit,Female,64.0,Chennai,2024-09-13,,4534.126402823831,5.0,nan,,India,,1
305,Kiran,Male,46.0,Chennai,2025-08-04,,4115.325851485263,5.0,nan,,Nan,,1
305,Kiran,Female,70.0,Bangalore,2023-11-08,,495.39352276815885,2.0,nan,,Nan,,1
308,Amit,Male,47.0,Ahmedabad,,,1094.298670191657,1.0,nan,,USA,,1
C309,Unknown,Male,44.0,Delhi,,,2403.96,5.0,nan,,USA,,0
310,Unknown,Male,44.0,Ahmedabad,2023-02-26,,1848.8725886264424,5.0,user309@mail.com,,India,,1
C311,Ravi,Male,43.0,Mumbai,,,5113.840173983436,2.0,nan,,India,,1
314,Simran,Male,45.0,Mumbai,,,2308.386544745575,3.0,user313@mail.com,,USA,,1
314,Priya,Male,42.0,Unknown,,,174.48,5.0,nan,9234182935,Canada,,0
317,Kiran,Female,44.0,Chennai,,,1677.55,5.0,nan,,USA,,0
C318,Ravi,Male,26.0,Mumbai,,2022-04-04,3768.2188195801227,5.0,nan,,Australia,,1
319,Priya,Unknown,47.0,Unknown,,,3555.67,5.0,nan,9138046997,Nan,,0
321,Unknown,Male,45.0,Unknown,2023-04-26,,3213.3907296630628,2.0,nan,,India,,1
322,Unknown,Unknown,42.0,Ahmedabad,2022-12-16,2023-11-13,114.55468334021907,5.0,user321@mail.com,,Nan,332.0,1
322,Priya,Unknown,46.0,Chennai,,,875.0730338475266,5.0,user322@mail.com,9723807759,Canada,,1
327,Neha,Male,46.0,Mumbai,,,2046.479692468351,5.0,user326@mail.com,9943649906,USA,,1
329,Amit,Male,42.0,Pune,,,2288.0544819375637,5.0,nan,,USA,,1
330,Rahul,Unknown,67.0,Mumbai,,,3991.7466791767356,5.0,nan,,USA,,1
331,Pooja,Female,40.0,Kolkata,,,528.9390327624499,3.0,nan,,Canada,,1
C332,Ravi,Male,39.0,Bangalore,,,1305.6902738494484,1.0,nan,,UK,,1
C334,Ankit,Female,40.0,Bangalore,,,3467.58,2.0,user333@mail.com,9709671208,Nan,,0
335,Pooja,Female,36.0,Kolkata,,,3138.249626677437,5.0,nan,,Australia,,1
336,Kiran,Male,47.0,Hyderabad,2021-06-09,,2013.93,2.0,nan,,Nan,,0
C337,Ankit,Female,68.0,Chennai,,2020-09-10,2627.4825117226674,5.0,user336@mail.com,,Australia,,1
338,Kiran,Unknown,47.0,Mumbai,2023-04-10,,1270.1414512255933,5.0,nan,,Australia,,1
339,Rahul,Female,47.0,Kolkata,,,1439.9394217745978,2.0,nan,,USA,,1
C340,Unknown,Female,40.0,Kolkata,,,385.5364046578861,5.0,user339@mail.com,,USA,,1
341,Pooja,Unknown,41.0,Hyderabad,,,2953.7156335909362,5.0,nan,,Canada,,1
342,Ankit,Female,39.0,Hyderabad,,,3936.2106399024683,5.0,nan,,India,,1
344,Sneha,Female,41.0,Hyderabad,,2025-07-11,3759.267219521513,2.0,nan,,Canada,,1
345,Pooja,Male,46.0,Ahmedabad,,,4686.236131410229,5.0,nan,,UK,,1
C346,Pooja,Female,45.0,Bangalore,,2025-05-03,4229.417199210416,5.0,user345@mail.com,9368527784,Canada,,1
C347,Unknown,Male,67.0,Bangalore,2023-07-11,2025-05-16,2050.7017094239372,5.0,user346@mail.com,,Nan,675.0,1
348,Amit,Male,41.0,Kolkata,2021-07-13,,1984.203215833859,4.0,nan,9852108326,Australia,,1
349,Ravi,Unknown,43.0,Chennai,2021-03-15,2024-04-03,4053.9284095737858,4.0,nan,,USA,1115.0,1
C350,Ravi,Male,44.0,Bangalore,,,4408.13,5.0,nan,9483049485,UK,,0
350,Sneha,Female,44.0,Delhi,2025-03-02,,2527.031458513521,5.0,nan,9396252097,Nan,,1
C355,Unknown,Female,38.0,Pune,,,2209.73,5.0,user354@mail.com,,Canada,,0
C358,Pooja,Female,38.0,Bangalore,,2022-09-06,2287.789309920732,5.0,nan,9531164560,Australia,,1
359,Priya,Unknown,53.0,Unknown,,2023-12-04,4658.624700742743,5.0,nan,,USA,,1
C362,Unknown,Female,41.0,Hyderabad,2021-07-21,,3515.46,1.0,nan,9604426628,USA,,0
363,Simran,Male,46.0,Unknown,2022-12-08,,4159.19,5.0,nan,,Nan,,0
365,Ravi,Male,38.0,Unknown,2023-12-21,2025-09-02,1944.630364553214,3.0,nan,,Nan,621.0,1
C366,Rahul,Male,40.0,Bangalore,2021-11-01,,2390.33,3.0,nan,,Australia,,0
C367,Rahul,Male,38.0,Bangalore,2023-12-20,,2484.358972592582,5.0,nan,,USA,,1
369,Unknown,Female,42.0,Hyderabad,,,1988.1123624158322,5.0,nan,9679599583,Nan,,1
372,Neha,Male,46.0,Ahmedabad,,2025-10-04,1720.8670167623654,5.0,nan,,India,,1
373,Amit,Male,46.0,Ahmedabad,2021-01-14,2020-10-26,4009.716890721441,5.0,nan,,Nan,-80.0,1
374,Pooja,Female,59.0,Unknown,,2024-10-21,1132.2586453433419,2.0,nan,,Australia,,1
375,Simran,Female,39.0,Ahmedabad,,,3757.79,5.0,nan,,India,,0
C377,Ravi,Male,45.0,Unknown,2024-06-27,,4329.153691654174,5.0,nan,,Nan,,1
C378,Kiran,Male,53.0,Bangalore,2023-03-04,2023-09-23,4732.23,1.0,nan,,Australia,203.0,0
379,Rahul,Female,21.0,Bangalore,2026-01-21,2024-02-01,4552.18,5.0,nan,,Australia,-720.0,0
C381,Priya,Female,66.0,Mumbai,2021-10-06,,3782.1801742217995,1.0,nan,,Nan,,1
381,Ankit,Unknown,42.0,Bangalore,,,879.23,1.0,user381@mail.com,,USA,,0
384,Priya,Female,50.0,Ahmedabad,2021-07-30,,1850.1176941486344,5.0,user383@mail.com,9352299173,UK,,1
385,Kiran,Male,44.0,Ahmedabad,,2024-12-12,1509.499256052587,5.0,nan,,Australia,,1
C387,Simran,Unknown,45.0,Delhi,2020-09-26,,4679.9769762039505,5.0,nan,,UK,,1
C388,Unknown,Unknown,47.0,Delhi,2023-06-18,2024-05-08,2435.091488318316,5.0,nan,,Canada,325.0,1
